customer_id,signup_date,city,acquisition_channel
CUST063389,2024-12-01,Ahmedabad,Organic
CUST063390,2025-02-27,Mumbai,Organic
CUST063391,2025-05-09,Pune,Organic
CUST063395,2025-06-08,Mumbai,Organic
CUST063398,2025-02-21,Bengaluru,Social
CUST063399,2024-11-22,Mumbai,Social
CUST063400,2024-12-31,Delhi,Paid
CUST063401,2025-02-14,Bengaluru,Organic
CUST063404,2025-03-27,Bengaluru,Organic
CUST063405,2025-01-30,Delhi,Organic
CUST063406,2025-01-23,Chennai,Organic
CUST063407,2025-06-18,Pune,Paid
CUST063411,2025-08-27,Bengaluru,Paid
CUST063414,2025-01-09,Chennai,Paid
CUST063415,2025-04-08,Chennai,Paid
CUST063422,2024-12-14,Hyderabad,Organic
CUST063426,2024-12-25,Kolkata,Organic
CUST063427,2025-03-30,Pune,Paid
CUST063429,2025-03-14,Bengaluru,Organic
CUST063431,2025-02-09,Delhi,Paid
CUST063434,2025-03-30,Chennai,Organic
CUST063435,2024-11-29,Delhi,Organic
CUST063436,2025-03-27,Pune,Organic
CUST063437,2025-01-04,Bengaluru,Referral
CUST063439,2025-02-02,Kolkata,Paid
CUST063442,2025-01-05,Ahmedabad,Referral
CUST063446,2024-12-20,Bengaluru,Social
CUST063447,2025-03-27,Mumbai,Organic
CUST063448,2024-11-22,Mumbai,Organic
CUST063450,2025-01-19,Bengaluru,Organic
CUST063452,2025-08-15,Mumbai,Paid
CUST063453,2024-12-19,Kolkata,Organic
CUST063454,2025-07-25,Kolkata,Paid
CUST063459,2024-11-27,Hyderabad,Organic
CUST063460,2025-06-13,Bengaluru,Paid
CUST063468,2025-03-29,Bengaluru,Paid
CUST063469,2024-12-27,Hyderabad,Organic
CUST063471,2024-11-20,Hyderabad,Organic
CUST063473,2024-11-26,Bengaluru,Paid
CUST063474,2025-01-22,Mumbai,Organic
CUST063475,2025-02-28,Kolkata,Social
CUST063476,2024-11-17,Chennai,Social
CUST063477,2025-05-29,Chennai,Paid
CUST063479,2025-03-02,Bengaluru,Referral
CUST063482,2025-03-12,Chennai,Organic
CUST063485,2025-05-30,Pune,Referral
CUST063488,2025-02-21,Mumbai,Organic
CUST063490,2025-01-15,Mumbai,Social
CUST063491,2024-12-05,Bengaluru,Organic
CUST063493,2025-06-21,Kolkata,Paid
CUST063494,2024-12-05,Mumbai,Organic
CUST063495,2025-01-13,Mumbai,Organic
CUST063496,2025-05-13,Bengaluru,Organic
CUST063497,2025-05-03,Bengaluru,Paid
CUST063499,2025-05-09,Kolkata,Organic
CUST063505,2025-01-26,Delhi,Paid
CUST063508,2025-04-07,Bengaluru,Organic
CUST063509,2025-02-01,Chennai,Referral
CUST063512,2024-11-14,Pune,Organic
CUST063515,2025-03-01,Pune,Organic
CUST063517,2025-01-28,Mumbai,Organic
CUST063521,2025-03-10,Mumbai,Organic
CUST063522,2025-03-08,Bengaluru,Paid
CUST063523,2025-08-12,Chennai,Paid
CUST063525,2025-03-27,Delhi,Organic
CUST063526,2025-02-24,Ahmedabad,Referral
CUST063527,2024-12-21,Mumbai,Referral
CUST063528,2025-03-22,Kolkata,Organic
CUST063530,2025-02-11,Bengaluru,Paid
CUST063531,2025-04-22,Bengaluru,Organic
CUST063532,2025-04-11,Bengaluru,Social
CUST063535,2025-09-14,Bengaluru,Organic
CUST063536,2025-01-17,Chennai,Organic
CUST063540,2025-01-02,Kolkata,Organic
CUST063542,2025-01-22,Pune,Social
CUST063543,2025-03-28,Delhi,Organic
CUST063544,2025-02-03,Chennai,Organic
CUST063545,2025-05-27,Mumbai,Paid
CUST063546,2025-04-08,Ahmedabad,Organic
CUST063547,2025-03-19,Mumbai,Referral
CUST063548,2025-03-19,Ahmedabad,Referral
CUST063549,2025-01-14,Bengaluru,Organic
CUST063553,2025-06-19,Delhi,Paid
CUST063555,2024-11-14,Delhi,Organic
CUST063557,2025-04-02,Pune,Social
CUST063560,2025-07-07,Bengaluru,Paid
CUST063563,2025-03-30,Mumbai,Social
CUST063565,2025-01-01,Bengaluru,Organic
CUST063566,2025-06-25,Bengaluru,Paid
CUST063570,2025-03-15,Delhi,Organic
CUST063571,2024-11-28,Delhi,Referral
CUST063573,2025-04-17,Ahmedabad,Organic
CUST063574,2025-01-28,Mumbai,Organic
CUST063578,2025-01-15,Mumbai,Organic
CUST063579,2025-01-16,Hyderabad,Paid
CUST063580,2025-04-21,Pune,Paid
CUST063581,2024-12-09,Bengaluru,Organic
CUST063582,2025-07-22,Mumbai,Paid
CUST063584,2025-07-22,Hyderabad,Referral
CUST063586,2025-08-12,Delhi,Social
CUST063587,2025-08-16,Ahmedabad,Paid
CUST063588,2025-07-19,Mumbai,Paid
CUST063590,2025-01-22,Delhi,Organic
CUST063591,2025-03-07,Hyderabad,Paid
CUST063592,2024-12-27,Hyderabad,Organic
CUST063593,2025-03-18,Mumbai,Organic
CUST063594,2025-03-31,Ahmedabad,Organic
CUST063595,2025-03-04,Chennai,Paid
CUST063596,2025-01-29,Mumbai,Organic
CUST063597,2025-08-12,Kolkata,Paid
CUST063599,2025-03-17,Bengaluru,Paid
CUST063603,2025-01-22,Delhi,Organic
CUST063604,2025-04-16,Mumbai,Organic
CUST063607,2025-01-29,Kolkata,Organic
CUST063608,2024-12-24,Bengaluru,Paid
CUST063617,2025-02-28,Mumbai,Organic
CUST063618,2025-04-16,Delhi,Social
CUST063620,2025-04-08,Bengaluru,Organic
CUST063621,2025-03-08,Ahmedabad,Organic
CUST063629,2025-06-02,Bengaluru,Paid
CUST063630,2025-04-14,Kolkata,Organic
CUST063633,2024-12-01,Delhi,Paid
CUST063635,2025-01-12,Mumbai,Paid
CUST063636,2024-12-13,Mumbai,Organic
CUST063637,2024-12-23,Kolkata,Organic
CUST063641,2025-08-10,Mumbai,Paid
CUST063643,2025-09-14,Mumbai,Paid
CUST063644,2025-01-01,Kolkata,Paid
CUST063646,2025-03-29,Mumbai,Organic
CUST063647,2025-06-09,Bengaluru,Organic
CUST063649,2025-06-07,Bengaluru,Organic
CUST063652,2024-12-29,Hyderabad,Organic
CUST063655,2025-01-02,Hyderabad,Organic
CUST063657,2025-03-07,Mumbai,Organic
CUST063658,2025-04-23,Bengaluru,Paid
CUST063660,2025-04-12,Mumbai,Organic
CUST063661,2025-02-18,Bengaluru,Paid
CUST063664,2025-04-06,Chennai,Paid
CUST063666,2025-01-02,Chennai,Organic
CUST063667,2025-02-07,Delhi,Organic
CUST063668,2025-01-18,Bengaluru,Organic
CUST063672,2025-02-17,Ahmedabad,Paid
CUST063673,2025-03-07,Ahmedabad,Paid
CUST063674,2025-01-14,Bengaluru,Organic
CUST063679,2025-07-13,Kolkata,Organic
CUST063681,2024-12-28,Hyderabad,Organic
CUST063685,2025-04-28,Mumbai,Paid
CUST063686,2025-09-11,Chennai,Organic
CUST063687,2025-01-15,Bengaluru,Organic
CUST063689,2025-06-05,Delhi,Paid
CUST063690,2025-01-28,Delhi,Referral
CUST063691,2025-03-30,Delhi,Organic
CUST063692,2025-02-01,Bengaluru,Organic
CUST063693,2024-12-17,Ahmedabad,Organic
CUST063694,2025-02-07,Kolkata,Organic
CUST063695,2025-03-14,Bengaluru,Social
CUST063698,2025-03-05,Bengaluru,Organic
CUST063699,2025-03-06,Hyderabad,Paid
CUST063701,2025-07-25,Ahmedabad,Referral
CUST063703,2025-06-04,Mumbai,Organic
CUST063705,2025-02-27,Mumbai,Paid
CUST063708,2025-02-24,Hyderabad,Organic
CUST063710,2025-06-22,Bengaluru,Organic
CUST063712,2025-05-07,Bengaluru,Organic
CUST063713,2024-12-31,Ahmedabad,Organic
CUST063714,2025-02-06,Mumbai,Referral
CUST063715,2025-02-24,Delhi,Organic
CUST063718,2025-05-25,Bengaluru,Organic
CUST063719,2024-11-12,Bengaluru,Organic
CUST063722,2025-01-19,Bengaluru,Organic
CUST063724,2025-05-14,Chennai,Organic
CUST063728,2025-01-04,Bengaluru,Organic
CUST063729,2025-08-10,Chennai,Organic
CUST063730,2025-01-10,Mumbai,Paid
CUST063731,2025-05-09,Mumbai,Social
CUST063732,2025-05-22,Delhi,Referral
CUST063734,2024-12-31,Kolkata,Organic
CUST063735,2025-07-07,Mumbai,Organic
CUST063737,2024-11-19,Kolkata,Organic
CUST063742,2025-04-13,Bengaluru,Organic
CUST063748,2025-01-15,Hyderabad,Paid
CUST063750,2025-02-09,Chennai,Organic
CUST063753,2025-08-01,Kolkata,Paid
CUST063757,2025-02-27,Bengaluru,Organic
CUST063761,2025-04-06,Kolkata,Referral
CUST063762,2025-06-21,Hyderabad,Paid
CUST063764,2025-04-13,Chennai,Organic
CUST063765,2025-05-05,Bengaluru,Social
CUST063767,2025-03-15,Delhi,Referral
CUST063770,2025-03-30,Hyderabad,Organic
CUST063771,2025-02-19,Chennai,Organic
CUST063775,2025-03-27,Mumbai,Organic
CUST063776,2025-06-16,Hyderabad,Paid
CUST063777,2025-02-26,Bengaluru,Paid
CUST063778,2025-05-18,Kolkata,Referral
CUST063779,2024-12-21,Mumbai,Referral
CUST063780,2024-12-18,Pune,Paid
CUST063781,2025-08-22,Bengaluru,Social
CUST063782,2025-03-17,Delhi,Organic
CUST063783,2024-12-06,Mumbai,Organic
CUST063785,2025-04-11,Bengaluru,Referral
CUST063786,2025-02-22,Delhi,Referral
CUST063787,2025-02-22,Bengaluru,Paid
CUST063790,2025-02-26,Chennai,Organic
CUST063791,2025-04-10,Bengaluru,Organic
CUST063793,2025-01-09,Bengaluru,Paid
CUST063794,2025-05-06,Pune,Organic
CUST063797,2025-02-22,Mumbai,Organic
CUST063798,2025-07-12,Delhi,Paid
CUST063801,2025-02-09,Chennai,Organic
CUST063802,2025-01-19,Delhi,Organic
CUST063805,2024-12-28,Delhi,Organic
CUST063806,2025-02-09,Bengaluru,Organic
CUST063807,2025-02-28,Bengaluru,Paid
CUST063809,2025-03-03,Bengaluru,Organic
CUST063810,2025-02-16,Mumbai,Organic
CUST063816,2025-03-24,Delhi,Organic
CUST063819,2025-02-18,Bengaluru,Organic
CUST063820,2025-09-06,Hyderabad,Paid
CUST063825,2025-02-03,Bengaluru,Organic
CUST063826,2025-01-17,Bengaluru,Organic
CUST063827,2025-01-23,Mumbai,Paid
CUST063830,2025-05-12,Mumbai,Organic
CUST063831,2024-11-04,Bengaluru,Paid
CUST063832,2025-07-13,Hyderabad,Paid
CUST063833,2025-01-03,Delhi,Organic
CUST063834,2025-07-19,Pune,Paid
CUST063835,2025-05-11,Pune,Paid
CUST063837,2024-12-23,Bengaluru,Social
CUST063838,2025-01-19,Kolkata,Organic
CUST063839,2025-04-29,Mumbai,Referral
CUST063841,2025-06-22,Delhi,Paid
CUST063842,2024-12-10,Kolkata,Paid
CUST063843,2025-04-27,Bengaluru,Organic
CUST063844,2025-07-23,Pune,Referral
CUST063845,2024-12-21,Chennai,Social
CUST063846,2025-06-22,Mumbai,Paid
CUST063848,2025-01-07,Kolkata,Referral
CUST063849,2025-01-19,Chennai,Organic
CUST063852,2025-02-08,Mumbai,Paid
CUST063853,2025-02-09,Pune,Organic
CUST063855,2025-01-14,Delhi,Organic
CUST063856,2025-03-01,Delhi,Referral
CUST063858,2025-04-14,Mumbai,Referral
CUST063862,2025-03-25,Mumbai,Organic
CUST063863,2024-12-31,Pune,Organic
CUST063864,2025-07-18,Pune,Organic
CUST063865,2025-04-05,Bengaluru,Paid
CUST063866,2025-01-14,Chennai,Organic
CUST063868,2025-02-08,Mumbai,Referral
CUST063869,2025-03-17,Kolkata,Organic
CUST063871,2025-02-21,Delhi,Social
CUST063872,2025-04-05,Bengaluru,Organic
CUST063873,2024-12-24,Mumbai,Organic
CUST063874,2024-12-16,Bengaluru,Organic
CUST063875,2025-04-09,Bengaluru,Referral
CUST063877,2025-06-08,Bengaluru,Paid
CUST063879,2024-12-13,Delhi,Organic
CUST063882,2025-04-05,Bengaluru,Referral
CUST063884,2025-06-09,Mumbai,Paid
CUST063890,2025-03-21,Bengaluru,Paid
CUST063893,2025-06-08,Bengaluru,Social
CUST063895,2025-06-19,Chennai,Social
CUST063896,2025-02-28,Mumbai,Organic
CUST063897,2025-08-01,Bengaluru,Paid
CUST063899,2025-05-04,Hyderabad,Organic
CUST063903,2025-04-05,Mumbai,Social
CUST063909,2025-03-25,Bengaluru,Organic
CUST063910,2025-02-03,Bengaluru,Organic
CUST063913,2025-01-19,Bengaluru,Paid
CUST063914,2024-11-25,Bengaluru,Referral
CUST063915,2024-12-20,Bengaluru,Paid
CUST063916,2024-12-23,Chennai,Organic
CUST063918,2025-03-02,Delhi,Paid
CUST063920,2024-12-07,Bengaluru,Organic
CUST063921,2025-04-21,Bengaluru,Paid
CUST063923,2025-03-19,Mumbai,Organic
CUST063924,2025-01-27,Bengaluru,Organic
CUST063925,2025-05-24,Pune,Organic
CUST063926,2024-12-26,Bengaluru,Organic
CUST063927,2024-12-23,Bengaluru,Referral
CUST063929,2025-01-08,Kolkata,Social
CUST063932,2025-04-01,Pune,Organic
CUST063933,2025-03-20,Bengaluru,Paid
CUST063936,2024-12-15,Hyderabad,Organic
CUST063937,2025-04-02,Bengaluru,Paid
CUST063939,2025-01-23,Delhi,Organic
CUST063942,2024-12-08,Bengaluru,Social
CUST063945,2025-05-07,Pune,Organic
CUST063946,2025-02-16,Bengaluru,Organic
CUST063947,2025-03-29,Ahmedabad,Organic
CUST063949,2025-05-26,Kolkata,Organic
CUST063950,2025-04-02,Delhi,Organic
CUST063951,2025-04-02,Bengaluru,Organic
CUST063955,2025-01-21,Bengaluru,Organic
CUST063959,2024-12-26,Mumbai,Paid
CUST063960,2025-08-24,Chennai,Organic
CUST063962,2024-12-24,Mumbai,Organic
CUST063963,2025-04-30,Delhi,Organic
CUST063964,2025-05-04,Hyderabad,Organic
CUST063965,2025-03-21,Hyderabad,Paid
CUST063967,2025-01-20,Bengaluru,Organic
CUST063970,2025-02-11,Bengaluru,Organic
CUST063972,2025-03-16,Bengaluru,Organic
CUST063975,2025-03-27,Bengaluru,Referral
CUST063976,2025-02-27,Hyderabad,Organic
CUST063982,2025-04-24,Ahmedabad,Organic
CUST063986,2025-01-21,Delhi,Organic
CUST063987,2024-12-06,Delhi,Organic
CUST063988,2024-11-13,Delhi,Organic
CUST063989,2025-08-01,Pune,Organic
CUST063990,2025-08-14,Pune,Organic
CUST063991,2025-05-18,Pune,Referral
CUST063996,2024-11-10,Bengaluru,Organic
CUST063997,2025-01-22,Kolkata,Organic
CUST063998,2025-03-17,Hyderabad,Social
CUST063999,2025-02-27,Mumbai,Referral
CUST064002,2025-08-21,Bengaluru,Referral
CUST064003,2025-08-24,Mumbai,Referral
CUST064005,2024-12-09,Mumbai,Organic
CUST064006,2025-01-27,Delhi,Organic
CUST064008,2025-03-29,Bengaluru,Social
CUST064010,2025-02-01,Mumbai,Organic
CUST064011,2024-12-06,Delhi,Organic
CUST064016,2025-07-01,Bengaluru,Social
CUST064019,2025-03-03,Delhi,Paid
CUST064020,2025-01-06,Mumbai,Organic
CUST064023,2024-11-10,Pune,Organic
CUST064024,2025-03-20,Mumbai,Organic
CUST064026,2025-04-04,Delhi,Organic
CUST064030,2024-12-29,Mumbai,Referral
CUST064032,2024-12-17,Mumbai,Referral
CUST064034,2024-12-24,Kolkata,Referral
CUST064036,2025-01-12,Hyderabad,Referral
CUST064040,2025-01-03,Bengaluru,Social
CUST064044,2025-01-12,Hyderabad,Paid
CUST064047,2025-08-16,Chennai,Paid
CUST064050,2025-02-23,Bengaluru,Organic
CUST064051,2025-09-04,Bengaluru,Paid
CUST064052,2025-02-07,Chennai,Paid
CUST064054,2025-04-23,Bengaluru,Referral
CUST064056,2025-09-15,Bengaluru,Paid
CUST064057,2025-07-02,Bengaluru,Social
CUST064060,2025-06-10,Bengaluru,Paid
CUST064062,2025-07-23,Chennai,Social
CUST064066,2025-04-19,Hyderabad,Social
CUST064068,2025-04-27,Chennai,Organic
CUST064071,2025-03-09,Bengaluru,Social
CUST064072,2025-03-09,Hyderabad,Social
CUST064074,2025-02-18,Pune,Social
CUST064075,2025-04-04,Pune,Organic
CUST064077,2025-05-14,Pune,Paid
CUST064081,2024-11-21,Mumbai,Paid
CUST064087,2025-01-24,Bengaluru,Social
CUST064088,2024-12-15,Mumbai,Organic
CUST064089,2024-12-31,Bengaluru,Organic
CUST064091,2025-03-10,Mumbai,Organic
CUST064092,2025-04-24,Kolkata,Paid
CUST064095,2025-03-27,Bengaluru,Organic
CUST064096,2025-04-13,Ahmedabad,Organic
CUST064098,2025-04-12,Bengaluru,Paid
CUST064102,2025-03-11,Chennai,Social
CUST064104,2025-03-26,Hyderabad,Paid
CUST064105,2025-03-29,Delhi,Referral
CUST064106,2025-03-26,Pune,Organic
CUST064107,2025-02-02,Pune,Referral
CUST064110,2025-02-07,Delhi,Organic
CUST064112,2025-02-07,Bengaluru,Paid
CUST064113,2024-11-10,Delhi,Referral
CUST064114,2025-06-20,Mumbai,Paid
CUST064115,2025-03-22,Pune,Referral
CUST064117,2024-11-13,Hyderabad,Paid
CUST064118,2024-12-02,Delhi,Organic
CUST064119,2025-01-15,Bengaluru,Social
CUST064121,2025-07-19,Kolkata,Social
CUST064123,2025-01-09,Delhi,Referral
CUST064125,2025-01-13,Delhi,Referral
CUST064133,2025-09-01,Chennai,Organic
CUST064134,2025-03-02,Chennai,Referral
CUST064135,2025-01-05,Delhi,Paid
CUST064136,2025-05-28,Bengaluru,Organic
CUST064138,2024-12-08,Mumbai,Referral
CUST064140,2025-05-22,Hyderabad,Organic
CUST064142,2024-11-27,Pune,Organic
CUST064145,2024-11-28,Pune,Organic
CUST064146,2024-12-03,Chennai,Referral
CUST064147,2025-02-08,Hyderabad,Organic
CUST064148,2025-01-25,Bengaluru,Organic
CUST064150,2025-08-29,Kolkata,Paid
CUST064156,2025-03-17,Delhi,Organic
CUST064159,2025-08-10,Delhi,Paid
CUST064160,2024-11-10,Bengaluru,Organic
CUST064164,2025-01-14,Bengaluru,Organic
CUST064167,2025-08-01,Delhi,Referral
CUST064168,2025-02-11,Mumbai,Organic
CUST064172,2025-01-12,Bengaluru,Paid
CUST064173,2025-01-04,Delhi,Social
CUST064174,2025-02-08,Hyderabad,Paid
CUST064175,2025-04-06,Bengaluru,Paid
CUST064176,2024-12-27,Delhi,Organic
CUST064177,2025-01-06,Delhi,Organic
CUST064178,2025-02-09,Bengaluru,Paid
CUST064179,2024-12-17,Bengaluru,Referral
CUST064181,2025-01-13,Kolkata,Paid
CUST064182,2024-12-06,Delhi,Organic
CUST064184,2025-05-23,Ahmedabad,Organic
CUST064185,2025-08-09,Mumbai,Paid
CUST064187,2025-02-15,Mumbai,Organic
CUST064188,2024-12-09,Mumbai,Organic
CUST064190,2025-01-17,Bengaluru,Organic
CUST064192,2025-01-12,Mumbai,Organic
CUST064193,2025-04-16,Bengaluru,Referral
CUST064194,2025-03-02,Bengaluru,Paid
CUST064195,2025-08-14,Bengaluru,Paid
CUST064197,2025-01-08,Hyderabad,Paid
CUST064201,2024-11-25,Kolkata,Paid
CUST064202,2025-01-30,Ahmedabad,Paid
CUST064203,2025-03-30,Bengaluru,Paid
CUST064206,2025-03-10,Hyderabad,Organic
CUST064210,2025-04-23,Chennai,Organic
CUST064211,2024-12-19,Hyderabad,Social
CUST064212,2025-05-10,Kolkata,Paid
CUST064214,2025-01-30,Hyderabad,Organic
CUST064215,2025-06-01,Hyderabad,Organic
CUST064218,2025-03-03,Mumbai,Organic
CUST064219,2025-03-07,Bengaluru,Paid
CUST064222,2025-02-12,Bengaluru,Organic
CUST064223,2025-01-26,Chennai,Referral
CUST064224,2025-03-18,Delhi,Paid
CUST064225,2025-01-24,Chennai,Organic
CUST064226,2024-12-04,Ahmedabad,Referral
CUST064231,2025-08-18,Bengaluru,Paid
CUST064232,2025-03-26,Bengaluru,Paid
CUST064235,2025-01-06,Chennai,Referral
CUST064237,2024-12-31,Delhi,Referral
CUST064238,2025-01-05,Mumbai,Organic
CUST064239,2024-12-31,Chennai,Paid
CUST064240,2025-06-16,Pune,Paid
CUST064241,2025-01-07,Mumbai,Organic
CUST064243,2024-12-14,Chennai,Referral
CUST064244,2025-03-10,Bengaluru,Organic
CUST064250,2024-12-28,Pune,Organic
CUST064252,2025-04-16,Mumbai,Organic
CUST064253,2024-12-13,Bengaluru,Social
CUST064254,2025-02-03,Bengaluru,Organic
CUST064255,2025-05-27,Ahmedabad,Organic
CUST064256,2025-03-21,Delhi,Organic
CUST064257,2025-03-16,Bengaluru,Organic
CUST064260,2025-04-08,Bengaluru,Organic
CUST064261,2025-01-17,Bengaluru,Organic
CUST064264,2025-01-02,Ahmedabad,Organic
CUST064265,2025-05-26,Ahmedabad,Organic
CUST064267,2025-01-15,Bengaluru,Referral
CUST064268,2024-11-21,Bengaluru,Referral
CUST064275,2025-04-19,Pune,Referral
CUST064278,2024-12-04,Bengaluru,Organic
CUST064279,2025-03-19,Hyderabad,Organic
CUST064280,2025-01-07,Delhi,Organic
CUST064281,2025-06-08,Hyderabad,Social
CUST064283,2025-01-09,Bengaluru,Referral
CUST064284,2025-02-15,Hyderabad,Organic
CUST064285,2025-02-11,Bengaluru,Organic
CUST064288,2025-01-08,Chennai,Paid
CUST064290,2025-03-27,Kolkata,Paid
CUST064291,2025-03-14,Bengaluru,Organic
CUST064297,2025-02-19,Ahmedabad,Organic
CUST064298,2025-04-06,Bengaluru,Organic
CUST064299,2025-05-24,Pune,Paid
CUST064301,2024-12-18,Pune,Organic
CUST064302,2025-03-19,Kolkata,Referral
CUST064304,2024-12-14,Hyderabad,Referral
CUST064305,2025-02-13,Bengaluru,Organic
CUST064307,2025-04-24,Kolkata,Organic
CUST064308,2025-01-28,Delhi,Referral
CUST064309,2025-06-16,Mumbai,Paid
CUST064310,2025-02-02,Bengaluru,Organic
CUST064312,2025-01-10,Mumbai,Organic
CUST064313,2025-03-10,Bengaluru,Social
CUST064314,2025-05-11,Bengaluru,Organic
CUST064315,2025-04-27,Bengaluru,Paid
CUST064316,2025-02-26,Pune,Referral
CUST064318,2025-08-05,Chennai,Paid
CUST064319,2025-01-01,Bengaluru,Organic
CUST064321,2025-04-11,Bengaluru,Social
CUST064322,2025-08-10,Bengaluru,Paid
CUST064323,2025-02-28,Bengaluru,Paid
CUST064324,2025-03-27,Delhi,Organic
CUST064326,2025-08-20,Mumbai,Organic
CUST064328,2025-02-23,Pune,Organic
CUST064329,2025-08-28,Bengaluru,Organic
CUST064330,2025-03-25,Bengaluru,Organic
CUST064331,2025-01-09,Kolkata,Referral
CUST064332,2025-04-21,Bengaluru,Organic
CUST064333,2025-03-27,Chennai,Organic
CUST064335,2025-03-27,Mumbai,Social
CUST064337,2024-12-28,Hyderabad,Organic
CUST064339,2024-12-17,Pune,Organic
CUST064340,2025-02-16,Delhi,Organic
CUST064342,2025-01-12,Pune,Social
CUST064344,2025-05-10,Mumbai,Organic
CUST064345,2024-11-16,Pune,Social
CUST064347,2025-01-13,Hyderabad,Organic
CUST064348,2025-07-04,Bengaluru,Referral
CUST064349,2025-02-10,Ahmedabad,Organic
CUST064350,2025-08-02,Delhi,Paid
CUST064351,2024-12-12,Pune,Organic
CUST064352,2025-02-15,Delhi,Organic
CUST064353,2025-02-23,Delhi,Organic
CUST064358,2024-12-22,Delhi,Organic
CUST064360,2025-03-20,Ahmedabad,Paid
CUST064362,2024-12-27,Delhi,Referral
CUST064364,2025-05-24,Delhi,Social
CUST064370,2025-02-24,Bengaluru,Organic
CUST064371,2025-02-10,Bengaluru,Organic
CUST064372,2025-07-17,Bengaluru,Paid
CUST064373,2025-05-05,Delhi,Organic
CUST064375,2025-02-18,Ahmedabad,Organic
CUST064378,2024-12-04,Kolkata,Referral
CUST064379,2025-06-06,Delhi,Organic
CUST064381,2025-01-17,Ahmedabad,Paid
CUST064382,2025-01-13,Delhi,Organic
CUST064383,2024-12-13,Pune,Referral
CUST064384,2024-12-04,Mumbai,Paid
CUST064386,2025-03-15,Mumbai,Organic
CUST064389,2025-03-07,Bengaluru,Referral
CUST064391,2025-01-02,Mumbai,Organic
CUST064392,2025-03-08,Bengaluru,Organic
CUST064393,2025-03-11,Delhi,Paid
CUST064394,2025-03-05,Bengaluru,Social
CUST064396,2024-12-16,Delhi,Organic
CUST064397,2025-03-10,Kolkata,Organic
CUST064398,2025-01-27,Pune,Organic
CUST064400,2025-01-07,Mumbai,Organic
CUST064401,2025-04-22,Bengaluru,Organic
CUST064402,2025-04-27,Mumbai,Referral
CUST064405,2024-11-05,Mumbai,Referral
CUST064406,2025-05-02,Ahmedabad,Paid
CUST064410,2024-12-17,Bengaluru,Organic
CUST064414,2025-05-19,Bengaluru,Paid
CUST064415,2025-01-25,Hyderabad,Social
CUST064416,2025-02-22,Pune,Organic
CUST064418,2025-03-21,Bengaluru,Organic
CUST064419,2025-01-22,Bengaluru,Referral
CUST064420,2025-02-20,Bengaluru,Social
CUST064421,2025-02-14,Ahmedabad,Organic
CUST064422,2025-03-01,Mumbai,Organic
CUST064425,2024-12-16,Bengaluru,Organic
CUST064431,2025-02-06,Bengaluru,Paid
CUST064432,2025-01-11,Chennai,Referral
CUST064433,2025-02-11,Mumbai,Organic
CUST064434,2024-12-04,Pune,Referral
CUST064435,2025-01-13,Bengaluru,Organic
CUST064436,2025-04-17,Chennai,Social
CUST064438,2025-08-11,Mumbai,Social
CUST064439,2025-01-16,Hyderabad,Organic
CUST064440,2025-08-26,Bengaluru,Organic
CUST064447,2025-03-03,Mumbai,Organic
CUST064448,2025-02-01,Bengaluru,Social
CUST064449,2025-02-15,Bengaluru,Organic
CUST064450,2025-02-19,Bengaluru,Organic
CUST064451,2025-04-16,Mumbai,Organic
CUST064452,2025-03-08,Bengaluru,Organic
CUST064453,2025-03-19,Hyderabad,Social
CUST064454,2025-01-10,Bengaluru,Organic
CUST064455,2025-06-27,Bengaluru,Organic
CUST064456,2025-04-11,Ahmedabad,Paid
CUST064457,2025-02-05,Chennai,Referral
CUST064459,2025-01-25,Hyderabad,Organic
CUST064460,2025-04-19,Bengaluru,Organic
CUST064461,2025-02-13,Pune,Referral
CUST064462,2025-03-19,Hyderabad,Organic
CUST064463,2025-05-06,Chennai,Referral
CUST064464,2025-03-03,Bengaluru,Organic
CUST064465,2025-02-20,Delhi,Organic
CUST064466,2025-01-15,Pune,Social
CUST064467,2024-12-29,Bengaluru,Organic
CUST064469,2025-02-19,Mumbai,Referral
CUST064470,2025-05-14,Chennai,Paid
CUST064471,2025-02-23,Hyderabad,Social
CUST064472,2025-01-22,Bengaluru,Organic
CUST064475,2025-01-25,Hyderabad,Organic
CUST064477,2024-11-17,Mumbai,Organic
CUST064478,2025-04-21,Bengaluru,Referral
CUST064480,2025-05-08,Bengaluru,Organic
CUST064481,2025-01-07,Ahmedabad,Social
CUST064483,2024-12-06,Chennai,Paid
CUST064484,2024-12-13,Chennai,Organic
CUST064485,2025-02-11,Chennai,Organic
CUST064486,2025-04-12,Hyderabad,Referral
CUST064487,2025-05-26,Hyderabad,Organic
CUST064490,2025-06-11,Kolkata,Organic
CUST064491,2025-05-06,Bengaluru,Organic
